event_id,t2,t4,merging_id,lead_id,lag_id,LC,Final_follower_decision,Previous_decision,Time_lapsed,Time_norm,Time_log,Time_bin,PrevDec_0,PrevDec_1,PrevDec_2
647,-1.0185598982202864,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0,383.0,0.5441353234988763,5.950642552587727,3,1,0,0
648,-1.0152748710455788,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0,383.0,0.5441353234988763,5.950642552587727,3,1,0,0
649,-1.0130488940574638,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0,383.0,0.5441353234988763,5.950642552587727,3,1,0,0
650,-1.0116580494524132,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0,383.0,0.5441353234988763,5.950642552587727,3,1,0,0
651,-1.0104983875255087,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0,383.0,0.5441353234988763,5.950642552587727,3,1,0,0
652,-1.010263670577375,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0,383.0,0.5441353234988763,5.950642552587727,3,1,0,0
653,-1.0092113564840193,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0,383.0,0.5441353234988763,5.950642552587727,3,1,0,0
654,-1.0077699209351652,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0,383.0,0.5441353234988763,5.950642552587727,3,1,0,0
655,-1.0052011728185823,-500.2739390787474,3111.0,-9999.0,3148.0,0.0,0.0,0,383.0,0.5441353234988763,5.950642552587727,3,1,0,0
656,-1.0050398898922956,-382.3368074769695,3133.0,-9999.0,3101.0,1.0,1.0,0,486.0,0.9537078221555283,6.18826412308259,3,1,0,0
657,-1.0522289520214614,-292.7922215599682,1676.0,-9999.0,1715.0,1.0,2.0,1,71.0,-0.696511468548458,4.276666119016055,3,0,1,0
658,-1.0491578396400778,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1,71.0,-0.696511468548458,4.276666119016055,3,0,1,0
659,-1.0443574976774797,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1,71.0,-0.696511468548458,4.276666119016055,3,0,1,0
660,-1.0380014796602224,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1,71.0,-0.696511468548458,4.276666119016055,3,0,1,0
661,-1.030456355632027,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1,71.0,-0.696511468548458,4.276666119016055,3,0,1,0
662,-1.0228476127586703,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1,71.0,-0.696511468548458,4.276666119016055,3,0,1,0
663,-1.0141858961186354,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1,71.0,-0.696511468548458,4.276666119016055,3,0,1,0
664,-1.0068596813840862,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1,71.0,-0.696511468548458,4.276666119016055,3,0,1,0
665,-1.0031999424983866,-292.7922215599682,1676.0,-9999.0,1715.0,0.0,2.0,1,71.0,-0.696511468548458,4.276666119016055,3,0,1,0
666,-1.055814790134615,-306.32200196301824,666.0,-9999.0,733.0,1.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
667,-1.05391945553195,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
668,-1.0504913776725455,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
669,-1.045262265828184,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
670,-1.0400659016773883,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
671,-1.0342548624580958,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
672,-1.027676558789616,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
673,-1.0198723468186115,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
674,-1.012502756953756,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
675,-1.0061835947908095,-306.32200196301824,666.0,-9999.0,733.0,0.0,0.0,0,59.0,-0.7442286528579709,4.0943445622221,3,1,0,0
676,-1.0685037977843803,-379.0699519042673,183.0,-9999.0,247.0,1.0,0.0,1,16.0,-0.9152152299670586,2.833213344056216,2,0,1,0
677,-1.0646217996487444,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1,16.0,-0.9152152299670586,2.833213344056216,2,0,1,0
678,-1.060123920500714,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1,16.0,-0.9152152299670586,2.833213344056216,2,0,1,0
679,-1.0538464267963077,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1,16.0,-0.9152152299670586,2.833213344056216,2,0,1,0
680,-1.0459270718699143,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1,16.0,-0.9152152299670586,2.833213344056216,2,0,1,0
681,-1.0365954303289326,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1,16.0,-0.9152152299670586,2.833213344056216,2,0,1,0
682,-1.0293816756642216,-379.0699519042673,183.0,-9999.0,247.0,0.0,0.0,1,16.0,-0.9152152299670586,2.833213344056216,2,0,1,0
683,-1.0678605210624492,-335.128720095288,2758.0,-9999.0,2885.0,1.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
684,-1.065427689369003,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
685,-1.0629468230084964,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
686,-1.0601711206120852,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
687,-1.057704416402338,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
688,-1.0556684550184208,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
689,-1.0534172375281154,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
690,-1.0506835637596543,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
691,-1.046237430048924,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
692,-1.0394787883593386,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
693,-1.031371008816308,-335.128720095288,2758.0,-9999.0,2885.0,0.0,0.0,2,417.0,0.6793340123758294,6.035481432524756,3,0,0,1
694,-1.008209489429321,-502.6816835146745,2761.0,-9999.0,2483.0,1.0,1.0,0,60.0,-0.7402522208321781,4.110873864173311,3,1,0,0
695,-1.0051967487112037,-502.6816835146745,2761.0,-9999.0,2483.0,0.0,1.0,0,60.0,-0.7402522208321781,4.110873864173311,3,1,0,0
696,-1.0147487198893317,-338.51465331146056,1751.0,-9999.0,1761.0,1.0,0.0,1,368.0,0.48448884311198515,5.910796644040527,3,0,1,0
697,-1.0074294117723324,-338.51465331146056,1751.0,-9999.0,1761.0,0.0,0.0,1,368.0,0.48448884311198515,5.910796644040527,3,0,1,0
698,-1.0035819406844275,-338.51465331146056,1751.0,-9999.0,1761.0,0.0,0.0,1,368.0,0.48448884311198515,5.910796644040527,3,0,1,0
699,-1.064570416066725,-267.15750135948355,763.0,-9999.0,880.0,1.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
700,-1.062950848236952,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
701,-1.0619788913388162,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
702,-1.060194907925193,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
703,-1.0573857313987756,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
704,-1.053195461551575,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
705,-1.0477025406350515,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
706,-1.0416411439456017,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
707,-1.0351341951813595,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
708,-1.0307820628186288,-267.15750135948355,763.0,-9999.0,880.0,0.0,1.0,2,11.0,-0.9350973900960223,2.4849066497880004,2,0,0,1
709,-1.0120401437683184,-458.9793912594336,1813.0,-9999.0,1825.0,1.0,1.0,0,307.0,0.24192648953862814,5.730099782973574,3,1,0,0
710,-1.006008033936235,-458.9793912594336,1813.0,-9999.0,1825.0,0.0,1.0,0,307.0,0.24192648953862814,5.730099782973574,3,1,0,0
711,-1.053915689929011,-304.05049391728625,296.0,-9999.0,342.0,1.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
712,-1.052719649480487,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
713,-1.0515428644865712,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
714,-1.0488069828767208,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
715,-1.0459339607021203,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
716,-1.0427886818146626,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
717,-1.039632159338885,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
718,-1.0359838979838325,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
719,-1.0326797772044414,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
720,-1.0285306819258988,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
721,-1.0234613291060497,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
722,-1.019375262207413,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
723,-1.0130546458171428,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
724,-1.0069952186694515,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
725,-1.0038792781096595,-304.05049391728625,296.0,-9999.0,342.0,0.0,0.0,0,122.0,-0.4937134352330284,4.812184355372417,3,1,0,0
726,-1.0547092470077724,-316.4638334062772,318.0,-9999.0,360.0,1.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
727,-1.0523095329048586,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
728,-1.0503549052092978,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
729,-1.0488110191695632,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
730,-1.0472311363035451,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
731,-1.0446428800326326,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
732,-1.041113405530644,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
733,-1.0368191313363735,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
734,-1.03227328236997,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
735,-1.0273595804308808,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
736,-1.0215305631647034,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
737,-1.0151360840074073,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
738,-1.0085337559580954,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
739,-1.0046673596285016,-316.4638334062772,318.0,-9999.0,360.0,0.0,0.0,0,72.0,-0.6925350365226653,4.290459441148391,3,1,0,0
740,-1.055866779195831,-670.5225929377926,2378.0,-9999.0,2448.0,1.0,1.0,0,146.0,-0.3982790666140027,4.990432586778736,3,1,0,0
741,-1.0523413008944,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0,146.0,-0.3982790666140027,4.990432586778736,3,1,0,0
742,-1.0498115718359695,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0,146.0,-0.3982790666140027,4.990432586778736,3,1,0,0
743,-1.047621703537184,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0,146.0,-0.3982790666140027,4.990432586778736,3,1,0,0
744,-1.0443688404489195,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0,146.0,-0.3982790666140027,4.990432586778736,3,1,0,0
745,-1.0406289206167332,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0,146.0,-0.3982790666140027,4.990432586778736,3,1,0,0
746,-1.035317742698524,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0,146.0,-0.3982790666140027,4.990432586778736,3,1,0,0
747,-1.03107724792762,-670.5225929377926,2378.0,-9999.0,2448.0,0.0,1.0,0,146.0,-0.3982790666140027,4.990432586778736,3,1,0,0
748,-1.01253399429569,-287.15660107073063,843.0,-9999.0,856.0,1.0,2.0,1,104.0,-0.5652892116972977,4.653960350157523,3,0,1,0
749,-1.0052091499780098,-287.15660107073063,843.0,-9999.0,856.0,0.0,2.0,1,104.0,-0.5652892116972977,4.653960350157523,3,0,1,0
750,-1.079531386167818,-701.5858509823338,334.0,-9999.0,400.0,1.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
751,-1.0769302591801655,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
752,-1.0721777511160495,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
753,-1.0666859830591902,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
754,-1.0618723950531508,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
755,-1.05834308656523,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
756,-1.0550003180823104,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
757,-1.052248117005456,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
758,-1.049410277353532,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
759,-1.0461687677420632,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
760,-1.041331922454721,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
761,-1.0350742792557406,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
762,-1.0307931574938327,-701.5858509823338,334.0,-9999.0,400.0,0.0,2.0,0,94.0,-0.605053531955225,4.553876891600541,3,1,0,0
763,-1.0468384791166756,-785.465990073664,2385.0,-9999.0,2467.0,1.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
764,-1.0428763263470455,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
765,-1.0405979677952384,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
766,-1.0381849173143127,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
767,-1.035262925492528,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
768,-1.0331700976492726,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
769,-1.0320125147457346,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
770,-1.0305271368648197,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
771,-1.0289528891726318,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
772,-1.0262281585304776,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
773,-1.0220136152391222,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
774,-1.0181569737930138,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
775,-1.015619926445496,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
776,-1.0147028104240492,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
777,-1.0146654913621742,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
778,-1.014366493250671,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
779,-1.0134238243878877,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
780,-1.011407681811907,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
781,-1.0068618756891774,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
782,-1.004217540611026,-785.465990073664,2385.0,-9999.0,2467.0,0.0,0.0,0,650.0,1.6058426743855374,6.478509642208569,3,1,0,0
783,-1.0267062215780869,-429.4045965274759,1885.0,-9999.0,1907.0,1.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
784,-1.0209508043096884,-429.4045965274759,1885.0,-9999.0,1907.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
785,-1.0150003594069772,-429.4045965274759,1885.0,-9999.0,1907.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
786,-1.009004342515401,-429.4045965274759,1885.0,-9999.0,1907.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
787,-1.005082335833711,-429.4045965274759,1885.0,-9999.0,1907.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
788,-1.011660754010247,-1123.3685545229655,2420.0,-9999.0,2428.0,1.0,0.0,0,124.0,-0.48576057118144295,4.8283137373023015,3,1,0,0
789,-1.0084168288608375,-1123.3685545229655,2420.0,-9999.0,2428.0,0.0,0.0,0,124.0,-0.48576057118144295,4.8283137373023015,3,1,0,0
790,-1.0058398258133765,-1123.3685545229655,2420.0,-9999.0,2428.0,0.0,0.0,0,124.0,-0.48576057118144295,4.8283137373023015,3,1,0,0
791,-1.0296477718096293,-408.5932624947816,1912.0,-9999.0,1914.0,1.0,0.0,0,182.0,-0.2551275136854641,5.209486152841421,3,1,0,0
792,-1.025128890029943,-408.5932624947816,1912.0,-9999.0,1914.0,0.0,0.0,0,182.0,-0.2551275136854641,5.209486152841421,3,1,0,0
793,-1.0200135928747776,-408.5932624947816,1912.0,-9999.0,1914.0,0.0,0.0,0,182.0,-0.2551275136854641,5.209486152841421,3,1,0,0
794,-1.0146328228067305,-408.5932624947816,1912.0,-9999.0,1914.0,0.0,0.0,0,182.0,-0.2551275136854641,5.209486152841421,3,1,0,0
795,-1.0082452273147862,-408.5932624947816,1912.0,-9999.0,1914.0,0.0,0.0,0,182.0,-0.2551275136854641,5.209486152841421,3,1,0,0
796,-1.0043241131368348,-408.5932624947816,1912.0,-9999.0,1914.0,0.0,0.0,0,182.0,-0.2551275136854641,5.209486152841421,3,1,0,0
797,-1.004115945347275,-402.1050667770019,389.0,-9999.0,400.0,1.0,0.0,0,170.0,-0.302844697994977,5.14166355650266,3,1,0,0
798,-1.0645777718289169,-1502.7811066030424,2949.0,-9999.0,3038.0,1.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
799,-1.0626158973777005,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
800,-1.060156556331341,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
801,-1.0573933074111528,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
802,-1.0546816443299605,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
803,-1.0524973285688648,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
804,-1.0504276391936516,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
805,-1.0486665081172175,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
806,-1.0478016895427038,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
807,-1.0471765080669595,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
808,-1.046316900269221,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
809,-1.0450065445841497,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
810,-1.04285674465781,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
811,-1.0400102307071222,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
812,-1.036154315894686,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
813,-1.0317468382950707,-1502.7811066030424,2949.0,-9999.0,3038.0,0.0,1.0,0,166.0,-0.3187504260981479,5.117993812416755,3,1,0,0
814,-1.0596947182530658,-360.9553662420244,406.0,-9999.0,482.0,1.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
815,-1.057938457797181,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
816,-1.0569745401359247,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
817,-1.0559330003063387,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
818,-1.0544318102390855,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
819,-1.051937799354956,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
820,-1.0490015496469376,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
821,-1.0453932690623566,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
822,-1.0414077797284786,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
823,-1.038234486184245,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
824,-1.0350054617819997,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
825,-1.0323014181397308,-360.9553662420244,406.0,-9999.0,482.0,0.0,0.0,0,191.0,-0.21933962545332947,5.2574953720277815,3,1,0,0
826,-1.0166336771367697,-352.4522628148908,413.0,-9999.0,445.0,1.0,0.0,1,253.0,0.02719916014582029,5.537334267018537,3,0,1,0
827,-1.0101197802890984,-352.4522628148908,413.0,-9999.0,445.0,0.0,0.0,1,253.0,0.02719916014582029,5.537334267018537,3,0,1,0
828,-1.0054876267433217,-352.4522628148908,413.0,-9999.0,445.0,0.0,0.0,1,253.0,0.02719916014582029,5.537334267018537,3,0,1,0
829,-1.0224482415750544,-320.01183080809795,1959.0,-9999.0,1997.0,1.0,0.0,1,7.0,-0.9510031181991933,2.0794415416798357,1,0,1,0
830,-1.015060533053474,-320.01183080809795,1959.0,-9999.0,1997.0,0.0,0.0,1,7.0,-0.9510031181991933,2.0794415416798357,1,0,1,0
